countyfips,countyname,age,netMigration,geonum
015,Chaffee,22,-33.01,108015
015,Chaffee,23,-34.31,108015
015,Chaffee,24,-5.29,108015
015,Chaffee,25,-27.28,108015
015,Chaffee,26,-2.37,108015
015,Chaffee,27,26.86,108015
015,Chaffee,28,49.73,108015
015,Chaffee,29,77.36,108015
015,Chaffee,30,58.29,108015
015,Chaffee,31,41.54,108015
015,Chaffee,32,33.21,108015
015,Chaffee,33,18.61,108015
015,Chaffee,34,10.89,108015
015,Chaffee,35,-24.82,108015
015,Chaffee,36,37.55,108015
015,Chaffee,37,0.02,108015
015,Chaffee,38,22.49,108015
015,Chaffee,39,26.29,108015
015,Chaffee,40,50.59,108015
015,Chaffee,41,49.95,108015
015,Chaffee,42,86.12,108015
015,Chaffee,43,48.2,108015
015,Chaffee,44,13.37,108015
015,Chaffee,45,22.15,108015
015,Chaffee,46,45.97,108015
015,Chaffee,47,44.11,108015
015,Chaffee,48,36.44,108015
015,Chaffee,49,41.54,108015
015,Chaffee,50,54.85,108015
015,Chaffee,51,65.38,108015
015,Chaffee,52,22.27,108015
015,Chaffee,53,37.5,108015
015,Chaffee,54,78.54,108015
015,Chaffee,55,69.38,108015
015,Chaffee,56,108.45,108015
015,Chaffee,57,67.5,108015
015,Chaffee,58,56.01,108015
015,Chaffee,59,78.41,108015
015,Chaffee,60,70.62,108015
015,Chaffee,61,103.92,108015
015,Chaffee,62,69.01,108015
015,Chaffee,63,71.9,108015
015,Chaffee,64,78.47,108015
015,Chaffee,65,62.77,108015
015,Chaffee,66,77.79,108015
015,Chaffee,67,57.74,108015
015,Chaffee,68,51.82,108015
015,Chaffee,69,78.8,108015
015,Chaffee,70,49.91,108015
015,Chaffee,71,45.21,108015
015,Chaffee,72,14.39,108015
015,Chaffee,73,17.66,108015
015,Chaffee,74,3.83,108015
015,Chaffee,75,9.75,108015
015,Chaffee,76,18.75,108015
015,Chaffee,77,-14.45,108015
015,Chaffee,78,-32.38,108015
015,Chaffee,79,6.09,108015
015,Chaffee,80,-22.87,108015
015,Chaffee,81,-9.48,108015
015,Chaffee,82,-10.73,108015
015,Chaffee,83,-9.85,108015
015,Chaffee,84,-40.69,108015
015,Chaffee,85,-11.73,108015
015,Chaffee,86,2.29,108015
015,Chaffee,87,11.11,108015
015,Chaffee,88,-1.31,108015
015,Chaffee,89,-8.44,108015
015,Chaffee,90,27.64,108015
017,Cheyenne,0,0.5,108017
017,Cheyenne,1,3.19,108017
017,Cheyenne,2,-0.05,108017
017,Cheyenne,3,0.69,108017
017,Cheyenne,4,9.95,108017
017,Cheyenne,5,2.45,108017
017,Cheyenne,6,1.95,108017
017,Cheyenne,7,2.2,108017
017,Cheyenne,8,1.45,108017
017,Cheyenne,9,6.45,108017
017,Cheyenne,10,-2.56,108017
017,Cheyenne,11,-3.11,108017
017,Cheyenne,12,0.88,108017
017,Cheyenne,13,-9.69,108017
017,Cheyenne,14,-10.92,108017
017,Cheyenne,15,-2.26,108017
017,Cheyenne,16,4.86,108017
017,Cheyenne,17,4.51,108017
017,Cheyenne,18,0.00593,108017
017,Cheyenne,19,-13.76,108017
017,Cheyenne,20,-36.85,108017
017,Cheyenne,21,-24.8,108017
017,Cheyenne,22,-14.83,108017
017,Cheyenne,23,-15.61,108017
017,Cheyenne,24,-27.84,108017
017,Cheyenne,25,-20.87,108017
017,Cheyenne,26,-29.29,108017
017,Cheyenne,27,-15.23,108017
017,Cheyenne,28,-16.25,108017
017,Cheyenne,29,12.79,108017
017,Cheyenne,30,9.81,108017
017,Cheyenne,31,3.1,108017
017,Cheyenne,32,6.49,108017
017,Cheyenne,33,-0.67,108017
017,Cheyenne,34,-3.59,108017
017,Cheyenne,35,4.38,108017
017,Cheyenne,36,-4.91,108017
017,Cheyenne,37,4.37,108017
017,Cheyenne,38,-2.28,108017
017,Cheyenne,39,3.58,108017
017,Cheyenne,40,6.8,108017
017,Cheyenne,41,2.11,108017
017,Cheyenne,42,-1.06,108017
017,Cheyenne,43,11.19,108017
017,Cheyenne,44,-9.9,108017
017,Cheyenne,45,-6.65,108017
017,Cheyenne,46,-6.65,108017
017,Cheyenne,47,-11.29,108017
017,Cheyenne,48,2.66,108017
017,Cheyenne,49,1.41,108017
017,Cheyenne,50,-8.59,108017
017,Cheyenne,51,-8.03,108017
017,Cheyenne,52,3.42,108017
017,Cheyenne,53,-7.37,108017
017,Cheyenne,54,6.72,108017
017,Cheyenne,55,4,108017
017,Cheyenne,56,7.34,108017
017,Cheyenne,57,-1.46,108017
017,Cheyenne,58,0.11,108017
017,Cheyenne,59,8.31,108017
017,Cheyenne,60,6.21,108017
017,Cheyenne,61,10.37,108017
017,Cheyenne,62,3.53,108017
017,Cheyenne,63,9.14,108017
017,Cheyenne,64,10.84,108017
017,Cheyenne,65,3.46,108017
017,Cheyenne,66,12.58,108017
017,Cheyenne,67,9.3,108017
017,Cheyenne,68,15.12,108017
017,Cheyenne,69,14.34,108017
017,Cheyenne,70,12.67,108017
017,Cheyenne,71,15.78,108017
017,Cheyenne,72,16.18,108017
017,Cheyenne,73,16.37,108017
017,Cheyenne,74,16.58,108017
017,Cheyenne,75,15.15,108017
017,Cheyenne,76,8.58,108017
017,Cheyenne,77,7,108017
017,Cheyenne,78,15.15,108017
017,Cheyenne,79,13.65,108017
017,Cheyenne,80,15.33,108017
017,Cheyenne,81,14.52,108017
017,Cheyenne,82,15.18,108017
017,Cheyenne,83,8.85,108017
017,Cheyenne,84,15.1,108017
017,Cheyenne,85,13.91,108017
017,Cheyenne,86,10.14,108017
017,Cheyenne,87,12.2,108017
017,Cheyenne,88,19.11,108017
017,Cheyenne,89,17.69,108017
017,Cheyenne,90,101.53,108017
019,Clear Creek,0,-2.99,108019
019,Clear Creek,1,15.2,108019
019,Clear Creek,2,-7.29,108019
019,Clear Creek,3,15.2,108019
019,Clear Creek,4,-23.54,108019
019,Clear Creek,5,-2.29,108019
019,Clear Creek,6,-18.29,108019
019,Clear Creek,7,-10.79,108019
019,Clear Creek,8,-21.54,108019
019,Clear Creek,9,-30.04,108019
019,Clear Creek,10,-14.45,108019
019,Clear Creek,11,-34.27,108019
019,Clear Creek,12,-4.77,108019
019,Clear Creek,13,-29.01,108019
019,Clear Creek,14,-29.09,108019
019,Clear Creek,15,-19.33,108019
019,Clear Creek,16,-15.65,108019
019,Clear Creek,17,2.57,108019
019,Clear Creek,18,-31.22,108019
019,Clear Creek,19,-51.6,108019
019,Clear Creek,20,-50.74,108019
019,Clear Creek,21,-71.06,108019
019,Clear Creek,22,-72.3,108019
019,Clear Creek,23,-22.48,108019
019,Clear Creek,24,-57.86,108019
019,Clear Creek,25,-42.3,108019
019,Clear Creek,26,-48.06,108019
019,Clear Creek,27,-56.03,108019
019,Clear Creek,28,-14.82,108019
019,Clear Creek,29,24.38,108019
019,Clear Creek,30,42.5,108019
019,Clear Creek,31,36.01,108019
019,Clear Creek,32,45.31,108019
019,Clear Creek,33,38.48,108019
019,Clear Creek,34,45.49,108019
019,Clear Creek,35,59.59,108019
019,Clear Creek,36,33.91,108019
019,Clear Creek,37,45.71,108019
019,Clear Creek,38,22.89,108019
019,Clear Creek,39,49.06,108019
019,Clear Creek,40,40.44,108019
019,Clear Creek,41,42.21,108019
019,Clear Creek,42,6.39,108019
019,Clear Creek,43,30.8,108019
019,Clear Creek,44,1.81,108019
019,Clear Creek,45,-1.87,108019
019,Clear Creek,46,27.45,108019
019,Clear Creek,47,3.47,108019
019,Clear Creek,48,-3.46,108019
019,Clear Creek,49,-17.3,108019
019,Clear Creek,50,2.12,108019
019,Clear Creek,51,24.52,108019
019,Clear Creek,52,28.63,108019
019,Clear Creek,53,14.25,108019
019,Clear Creek,54,-0.93,108019
019,Clear Creek,55,-9.07,108019
019,Clear Creek,56,6.31,108019
019,Clear Creek,57,-5.56,108019
019,Clear Creek,58,-15.88,108019
019,Clear Creek,59,29,108019
019,Clear Creek,60,4.24,108019
019,Clear Creek,61,-5.73,108019
019,Clear Creek,62,-18.45,108019
019,Clear Creek,63,11.27,108019
019,Clear Creek,64,35.03,108019
019,Clear Creek,65,15.88,108019
019,Clear Creek,66,12.42,108019
019,Clear Creek,67,4.38,108019
019,Clear Creek,68,1.65,108019
019,Clear Creek,69,11.5,108019
019,Clear Creek,70,-3.95,108019
019,Clear Creek,71,5.55,108019
019,Clear Creek,72,17.04,108019
019,Clear Creek,73,-6.41,108019
019,Clear Creek,74,-19.53,108019
019,Clear Creek,75,16.44,108019
019,Clear Creek,76,19.11,108019
019,Clear Creek,77,-4.11,108019
019,Clear Creek,78,3.87,108019
019,Clear Creek,79,9.67,108019
019,Clear Creek,80,16.87,108019
019,Clear Creek,81,0.92,108019
019,Clear Creek,82,-1.22,108019
019,Clear Creek,83,16.9,108019
019,Clear Creek,84,4.86,108019
019,Clear Creek,85,6.87,108019
019,Clear Creek,86,15.5,108019
019,Clear Creek,87,6.45,108019
019,Clear Creek,88,6.8,108019
019,Clear Creek,89,11.49,108019
019,Clear Creek,90,115.85,108019
021,Conejos,0,-1.25,108021
021,Conejos,1,6.06,108021
021,Conejos,2,13.56,108021
021,Conejos,3,3.06,108021
021,Conejos,4,24.81,108021
021,Conejos,5,16.3,108021
021,Conejos,6,2.3,108021
021,Conejos,7,7.55,108021
021,Conejos,8,20.8,108021
021,Conejos,9,2.55,108021
021,Conejos,10,10.94,108021
021,Conejos,11,9.35,108021
021,Conejos,12,22.59,108021
021,Conejos,13,-10.93,108021
021,Conejos,14,-5.18,108021
021,Conejos,15,7.35,108021
021,Conejos,16,-0.15,108021
021,Conejos,17,0.69,108021
021,Conejos,18,-0.95,108021
021,Conejos,19,-31.9,108021
021,Conejos,20,-54.41,108021
021,Conejos,21,-56.9,108021
021,Conejos,22,-63.05,108021
021,Conejos,23,-50.11,108021
021,Conejos,24,-93.13,108021
021,Conejos,25,-90.16,108021
021,Conejos,26,-63.52,108021
021,Conejos,27,-69.44,108021
021,Conejos,28,-44.39,108021
021,Conejos,29,-6.17,108021
021,Conejos,30,-3.63,108021
021,Conejos,31,-24.79,108021
021,Conejos,32,8.93,108021
021,Conejos,33,17.11,108021
021,Conejos,34,9.32,108021
021,Conejos,35,17.83,108021
021,Conejos,36,9.32,108021
021,Conejos,37,12.11,108021
021,Conejos,38,7.79,108021
021,Conejos,39,12.48,108021
021,Conejos,40,12,108021
021,Conejos,41,19.77,108021
021,Conejos,42,20.9,108021
021,Conejos,43,6.47,108021
021,Conejos,44,25.46,108021
021,Conejos,45,11.69,108021
021,Conejos,46,5.47,108021
021,Conejos,47,28.01,108021
021,Conejos,48,26.01,108021
021,Conejos,49,21.81,108021
021,Conejos,50,16.15,108021
021,Conejos,51,9.71,108021
021,Conejos,52,21.97,108021
021,Conejos,53,35.59,108021
021,Conejos,54,15.23,108021
021,Conejos,55,26.96,108021
021,Conejos,56,12.27,108021
021,Conejos,57,19.17,108021
021,Conejos,58,23.45,108021
021,Conejos,59,22.19,108021
021,Conejos,60,28.27,108021
021,Conejos,61,15.44,108021
021,Conejos,62,32.69,108021
021,Conejos,63,27.89,108021
021,Conejos,64,28.54,108021
021,Conejos,65,38.64,108021
021,Conejos,66,21.59,108021
021,Conejos,67,24.64,108021
021,Conejos,68,20.94,108021
021,Conejos,69,25.41,108021
021,Conejos,70,23.75,108021
021,Conejos,71,4.76,108021
021,Conejos,72,17.45,108021
021,Conejos,73,3,108021
021,Conejos,74,21.06,108021
021,Conejos,75,11.31,108021
021,Conejos,76,-3.87,108021
021,Conejos,77,13.43,108021
021,Conejos,78,6.23,108021
021,Conejos,79,1.95,108021
021,Conejos,80,0.58,108021
021,Conejos,81,5.01,108021
021,Conejos,82,2.54,108021
021,Conejos,83,2.15,108021
021,Conejos,84,-2.48,108021
021,Conejos,85,0.82,108021
021,Conejos,86,6.73,108021
021,Conejos,87,7.68,108021
021,Conejos,88,-1.92,108021
021,Conejos,89,6.41,108021
021,Conejos,90,32.1,108021
023,Costilla,0,4.74,108023
023,Costilla,1,3.81,108023
023,Costilla,2,0.05,108023
023,Costilla,3,7.55,108023
023,Costilla,4,7.55,108023
023,Costilla,5,4.8,108023
023,Costilla,6,7.05,108023
023,Costilla,7,2.55,108023
023,Costilla,8,-1.44,108023
023,Costilla,9,-8.69,108023
023,Costilla,10,-1.07,108023
023,Costilla,11,-5.15,108023
023,Costilla,12,7.34,108023
023,Costilla,13,-2.18,108023
023,Costilla,14,-0.16,108023
023,Costilla,15,-11.5,108023
023,Costilla,16,15.23,108023
023,Costilla,17,3.9,108023
023,Costilla,18,14.65,108023
023,Costilla,19,-8.27,108023
023,Costilla,20,-21.76,108023
023,Costilla,21,-26.65,108023
023,Costilla,22,-35.27,108023
023,Costilla,23,-18.97,108023
023,Costilla,24,-16.09,108023
023,Costilla,25,-13.91,108023
023,Costilla,26,-33.34,108023
023,Costilla,27,-22.85,108023
023,Costilla,28,-26.61,108023
023,Costilla,29,3.85,108023
023,Costilla,30,13.29,108023
023,Costilla,31,6.79,108023
023,Costilla,32,4.15,108023
023,Costilla,33,0.24,108023
023,Costilla,34,-5.76,108023
023,Costilla,35,3.31,108023
023,Costilla,36,9.08,108023
023,Costilla,37,0.28,108023
023,Costilla,38,11.77,108023
023,Costilla,39,10.72,108023
023,Costilla,40,10.78,108023
023,Costilla,41,13.52,108023
023,Costilla,42,15.68,108023
023,Costilla,43,18.63,108023
023,Costilla,44,2.64,108023
023,Costilla,45,16.77,108023
023,Costilla,46,8.44,108023
023,Costilla,47,13.88,108023
023,Costilla,48,19.21,108023
023,Costilla,49,19.31,108023
023,Costilla,50,20.71,108023
023,Costilla,51,20.72,108023
023,Costilla,52,20.01,108023
023,Costilla,53,20.45,108023
023,Costilla,54,19.86,108023
023,Costilla,55,4.28,108023
023,Costilla,56,10.86,108023
023,Costilla,57,22.56,108023
023,Costilla,58,18.59,108023
023,Costilla,59,28.42,108023
023,Costilla,60,30.88,108023
023,Costilla,61,12.04,108023
023,Costilla,62,40.62,108023
023,Costilla,63,26.95,108023
023,Costilla,64,36.7,108023
023,Costilla,65,25.52,108023
023,Costilla,66,31.68,108023
023,Costilla,67,30.38,108023
023,Costilla,68,27.91,108023
023,Costilla,69,21.2,108023
023,Costilla,70,28.79,108023
023,Costilla,71,21.23,108023
023,Costilla,72,10.27,108023
023,Costilla,73,17.58,108023
023,Costilla,74,5.06,108023
023,Costilla,75,1.57,108023
023,Costilla,76,16.9,108023
023,Costilla,77,8.83,108023
023,Costilla,78,6.96,108023
023,Costilla,79,6.56,108023
023,Costilla,80,12.76,108023
023,Costilla,81,13.18,108023
023,Costilla,82,14.41,108023
023,Costilla,83,16.06,108023
023,Costilla,84,3.35,108023
023,Costilla,85,19.55,108023
023,Costilla,86,9.48,108023
023,Costilla,87,19.17,108023
023,Costilla,88,12.85,108023
023,Costilla,89,6.15,108023
023,Costilla,90,81.8,108023
025,Crowley,0,-1.25,108025
025,Crowley,1,-7.35,108025
025,Crowley,2,10.34,108025
025,Crowley,3,13.55,108025
025,Crowley,4,-2.97,108025
025,Crowley,5,1.24,108025
025,Crowley,6,-2.77,108025
025,Crowley,7,0.71,108025
025,Crowley,8,-1.79,108025
025,Crowley,9,1.44,108025
025,Crowley,10,8.54,108025
025,Crowley,11,3.64,108025
025,Crowley,12,15.09,108025
025,Crowley,13,6.32,108025
025,Crowley,14,5.82,108025
025,Crowley,15,4.76,108025
025,Crowley,16,4.58,108025
025,Crowley,17,3.21,108025
025,Crowley,18,3.57,108025
025,Crowley,19,3.28,108025
025,Crowley,20,16.15,108025
025,Crowley,21,33.29,108025
025,Crowley,22,52.91,108025
025,Crowley,23,55.45,108025
025,Crowley,24,62.35,108025
025,Crowley,25,55.8,108025
025,Crowley,26,60.87,108025
025,Crowley,27,67.28,108025
025,Crowley,28,63.24,108025
025,Crowley,29,83.93,108025
025,Crowley,30,67.83,108025
025,Crowley,31,48.58,108025
025,Crowley,32,26.57,108025
025,Crowley,33,37.07,108025
025,Crowley,34,28.63,108025
025,Crowley,35,18.97,108025
025,Crowley,36,21.91,108025
025,Crowley,37,34.16,108025
025,Crowley,38,40.36,108025
025,Crowley,39,27.23,108025
025,Crowley,40,31.36,108025
025,Crowley,41,23.04,108025
025,Crowley,42,-6.74,108025
025,Crowley,43,6.03,108025
025,Crowley,44,-3.21,108025
025,Crowley,45,23.9,108025
025,Crowley,46,4.87,108025
025,Crowley,47,19.42,108025
025,Crowley,48,3.59,108025
025,Crowley,49,-12.15,108025
025,Crowley,50,20.29,108025
025,Crowley,51,6.64,108025
025,Crowley,52,-14.55,108025
025,Crowley,53,-11.27,108025
025,Crowley,54,15.84,108025
025,Crowley,55,7.29,108025
025,Crowley,56,24.47,108025
025,Crowley,57,24.82,108025
025,Crowley,58,20.77,108025
025,Crowley,59,22.37,108025
025,Crowley,60,4.94,108025
025,Crowley,61,16.58,108025
025,Crowley,62,10.82,108025
025,Crowley,63,17.7,108025
025,Crowley,64,14.18,108025
025,Crowley,65,19.24,108025
025,Crowley,66,32.11,108025
025,Crowley,67,22.31,108025
025,Crowley,68,27.61,108025
025,Crowley,69,8.34,108025
025,Crowley,70,34.02,108025
025,Crowley,71,16.86,108025
025,Crowley,72,24.17,108025
025,Crowley,73,21.01,108025
025,Crowley,74,14.21,108025
025,Crowley,75,22.5,108025
025,Crowley,76,7.48,108025
025,Crowley,77,6.17,108025
025,Crowley,78,17.47,108025
025,Crowley,79,10.16,108025
025,Crowley,80,6.98,108025
025,Crowley,81,9.96,108025
025,Crowley,82,22.71,108025
025,Crowley,83,7.89,108025
025,Crowley,84,19.71,108025
025,Crowley,85,16.33,108025
025,Crowley,86,12.05,108025
025,Crowley,87,12.01,108025
025,Crowley,88,10.09,108025
025,Crowley,89,7.27,108025
025,Crowley,90,89.43,108025
027,Custer,0,-2.24,108027
027,Custer,1,5.1,108027
027,Custer,2,5.61,108027
027,Custer,3,7.36,108027
027,Custer,4,11.37,108027
027,Custer,5,13.62,108027
027,Custer,6,-3.12,108027
027,Custer,7,13.87,108027
027,Custer,8,8.63,108027
027,Custer,9,17.88,108027
027,Custer,10,22.18,108027
027,Custer,11,-2.7,108027
027,Custer,12,3.84,108027
027,Custer,13,15.4,108027
027,Custer,14,14.97,108027
027,Custer,15,8.85,108027
027,Custer,16,18.31,108027
027,Custer,17,20.92,108027
027,Custer,18,-4.81,108027
027,Custer,19,-18.4,108027
027,Custer,20,-37.12,108027
027,Custer,21,-17.23,108027
027,Custer,22,-25.92,108027
027,Custer,23,-20.37,108027
027,Custer,24,-29.38,108027
027,Custer,25,-31.94,108027
027,Custer,26,-23.13,108027
027,Custer,27,-9.12,108027
027,Custer,28,-0.49,108027
027,Custer,29,3.26,108027
027,Custer,30,9.04,108027
027,Custer,31,18.64,108027
027,Custer,32,18.09,108027
027,Custer,33,11.64,108027
027,Custer,34,12.68,108027
027,Custer,35,14.29,108027
027,Custer,36,16.41,108027
027,Custer,37,22.23,108027
027,Custer,38,20.63,108027
027,Custer,39,21.74,108027
027,Custer,40,18.97,108027
027,Custer,41,19.85,108027
027,Custer,42,12.69,108027
027,Custer,43,19.83,108027
027,Custer,44,23.08,108027
027,Custer,45,17.96,108027
027,Custer,46,6.07,108027
027,Custer,47,12.69,108027
027,Custer,48,16.7,108027
027,Custer,49,8.23,108027
027,Custer,50,41.27,108027
027,Custer,51,48.7,108027
027,Custer,52,24.95,108027
027,Custer,53,39.19,108027
027,Custer,54,15.74,108027
027,Custer,55,7.07,108027
027,Custer,56,52.18,108027
027,Custer,57,35.3,108027
027,Custer,58,57.34,108027
027,Custer,59,57.74,108027
027,Custer,60,45.47,108027
027,Custer,61,67.33,108027
027,Custer,62,76.31,108027
027,Custer,63,54.27,108027
027,Custer,64,30.08,108027
027,Custer,65,58.59,108027
027,Custer,66,38.8,108027
027,Custer,67,36.92,108027
027,Custer,68,42.4,108027
027,Custer,69,38.13,108027
027,Custer,70,27.06,108027
027,Custer,71,27.78,108027
027,Custer,72,18.46,108027
027,Custer,73,15.72,108027
027,Custer,74,2.73,108027
027,Custer,75,7.95,108027
027,Custer,76,13.89,108027
027,Custer,77,18.29,108027
027,Custer,78,6.09,108027
027,Custer,79,14.81,108027
027,Custer,80,9.28,108027
027,Custer,81,6,108027
027,Custer,82,19.06,108027
027,Custer,83,20.18,108027
027,Custer,84,9.14,108027
027,Custer,85,5.66,108027
027,Custer,86,9.99,108027
027,Custer,87,20.42,108027
027,Custer,88,0.92,108027
027,Custer,89,15.15,108027
027,Custer,90,111.65,108027
029,Delta,0,-9.25,108029
029,Delta,1,10.86,108029
029,Delta,2,-7.72,108029
029,Delta,3,-2.31,108029
029,Delta,4,37.36,108029
029,Delta,5,46.55,108029
029,Delta,6,52.01,108029
029,Delta,7,42.74,108029
029,Delta,8,52.47,108029
029,Delta,9,68.95,108029
029,Delta,10,117.37,108029
029,Delta,11,73.02,108029
029,Delta,12,87.28,108029
029,Delta,13,57.29,108029
029,Delta,14,68.39,108029
029,Delta,15,105.13,108029
029,Delta,16,98.86,108029
029,Delta,17,89.72,108029
029,Delta,18,52.26,108029
029,Delta,19,-76.31,108029
029,Delta,20,-120.96,108029
029,Delta,21,-99.66,108029
029,Delta,22,-117.48,108029
029,Delta,23,-90.01,108029
029,Delta,24,-98.4,108029
029,Delta,25,-111.39,108029
029,Delta,26,-87.33,108029
029,Delta,27,-78.31,108029
029,Delta,28,-24.62,108029
029,Delta,29,96.16,108029
029,Delta,30,105.19,108029
029,Delta,31,94.67,108029
029,Delta,32,131.8,108029
029,Delta,33,87.38,108029
029,Delta,34,93.13,108029
029,Delta,35,69.41,108029
029,Delta,36,100.19,108029
029,Delta,37,88.1,108029
029,Delta,38,75.98,108029
029,Delta,39,87.35,108029
029,Delta,40,76.78,108029
029,Delta,41,91.35,108029
029,Delta,42,80.86,108029
029,Delta,43,88.67,108029
029,Delta,44,94.04,108029
029,Delta,45,51.65,108029
029,Delta,46,70.49,108029
029,Delta,47,97.65,108029
029,Delta,48,120.42,108029
029,Delta,49,77.89,108029
029,Delta,50,78.05,108029
029,Delta,51,83.73,108029
029,Delta,52,115.97,108029
029,Delta,53,131.18,108029
029,Delta,54,102.25,108029
029,Delta,55,82.33,108029
029,Delta,56,127.73,108029
029,Delta,57,104.8,108029
029,Delta,58,96.75,108029
029,Delta,59,103.37,108029
029,Delta,60,80.19,108029
029,Delta,61,112.21,108029
029,Delta,62,104.87,108029
029,Delta,63,114.1,108029
029,Delta,64,107.55,108029
029,Delta,65,129.45,108029
029,Delta,66,90.06,108029
029,Delta,67,126.51,108029
029,Delta,68,88.85,108029
029,Delta,69,67.42,108029
029,Delta,70,75.79,108029
029,Delta,71,41.83,108029
029,Delta,72,54.34,108029
029,Delta,73,46.59,108029
029,Delta,74,14.99,108029
029,Delta,75,-7.74,108029
029,Delta,76,-7.7,108029
029,Delta,77,-10.88,108029
029,Delta,78,-22.16,108029
029,Delta,79,-13.6,108029
029,Delta,80,-40.62,108029
029,Delta,81,-3.9,108029
029,Delta,82,-10.31,108029
029,Delta,83,-6.89,108029
029,Delta,84,-31.97,108029
029,Delta,85,-23.49,108029
029,Delta,86,18.49,108029
029,Delta,87,-31.65,108029
029,Delta,88,-30.42,108029
029,Delta,89,6.7,108029
029,Delta,90,-42.63,108029
031,Denver,0,-579.5,108031
031,Denver,1,-1105.05,108031
031,Denver,2,-1305.51,108031
031,Denver,3,-1424.73,108031
031,Denver,4,-1817.75,108031
031,Denver,5,-2278.32,108031
031,Denver,6,-2440.7,108031
031,Denver,7,-2773.62,108031
031,Denver,8,-2965.81,108031
031,Denver,9,-3124.51,108031
031,Denver,10,-1432.85,108031
031,Denver,11,-1389.46,108031
031,Denver,12,-1311.55,108031
031,Denver,13,-1321.42,108031
031,Denver,14,-1337.76,108031
031,Denver,15,-1136.07,108031
031,Denver,16,-1035.72,108031
031,Denver,17,-1064.84,108031
031,Denver,18,-319.54,108031
031,Denver,19,977.22,108031
031,Denver,20,1264.02,108031
031,Denver,21,1650.04,108031
031,Denver,22,2648.6,108031
031,Denver,23,4219.17,108031
031,Denver,24,5647.55,108031
031,Denver,25,6979.44,108031
031,Denver,26,7042.93,108031
031,Denver,27,7004.37,108031
031,Denver,28,6782.2,108031
031,Denver,29,5801.95,108031
031,Denver,30,5156.6,108031
031,Denver,31,3941.07,108031
031,Denver,32,2497.81,108031
031,Denver,33,926.35,108031
031,Denver,34,-389.91,108031
031,Denver,35,-1620.8,108031
031,Denver,36,-1925.04,108031
031,Denver,37,-2546.21,108031
031,Denver,38,-2924.82,108031
031,Denver,39,-3061.22,108031
031,Denver,40,-3401.34,108031
031,Denver,41,-2155.74,108031
031,Denver,42,-2212.02,108031
031,Denver,43,-1835.2,108031
031,Denver,44,-1935.94,108031
031,Denver,45,-2290.07,108031
031,Denver,46,-1653.02,108031
031,Denver,47,-1330.96,108031
031,Denver,48,-1307.13,108031
031,Denver,49,-963.75,108031
031,Denver,50,-1096.01,108031
031,Denver,51,-380.98,108031
031,Denver,52,-857.45,108031
031,Denver,53,-436.79,108031
031,Denver,54,-568.85,108031
031,Denver,55,-724.42,108031
031,Denver,56,-355.56,108031
031,Denver,57,-479.92,108031
031,Denver,58,-487.57,108031
031,Denver,59,-437.69,108031
031,Denver,60,-823.07,108031
031,Denver,61,-612.83,108031
031,Denver,62,-360.64,108031
031,Denver,63,-480.69,108031
031,Denver,64,29.12,108031
031,Denver,65,-279.43,108031
031,Denver,66,-379.3,108031
031,Denver,67,-310.83,108031
031,Denver,68,-177.42,108031
031,Denver,69,-147.88,108031
031,Denver,70,-311.22,108031
031,Denver,71,-180.31,108031
031,Denver,72,-95.37,108031
031,Denver,73,-205.32,108031
031,Denver,74,-238.87,108031
031,Denver,75,-354.78,108031
031,Denver,76,-47.72,108031
031,Denver,77,-239.21,108031
031,Denver,78,-184.46,108031
031,Denver,79,-203.05,108031
031,Denver,80,-260.86,108031
031,Denver,81,-197.33,108031
031,Denver,82,-200.03,108031
031,Denver,83,-288.81,108031
031,Denver,84,-255.48,108031
031,Denver,85,-259.02,108031
031,Denver,86,-266.91,108031
031,Denver,87,-207.42,108031
031,Denver,88,-297.4,108031
031,Denver,89,-216.03,108031
031,Denver,90,-2130.37,108031
033,Dolores,0,3.75,108033
033,Dolores,1,2.03,108033
033,Dolores,2,-2.21,108033
033,Dolores,3,4.28,108033
033,Dolores,4,8.03,108033
033,Dolores,5,10.28,108033
033,Dolores,6,6.78,108033
033,Dolores,7,3.03,108033
033,Dolores,8,5.78,108033
033,Dolores,9,2.78,108033
033,Dolores,10,7.84,108033
033,Dolores,11,2.48,108033
033,Dolores,12,2.52,108033
033,Dolores,13,10.18,108033
033,Dolores,14,11.93,108033
033,Dolores,15,6.69,108033
033,Dolores,16,3.47,108033
033,Dolores,17,0.89,108033
033,Dolores,18,-3.67,108033
033,Dolores,19,-10.35,108033
033,Dolores,20,-11.69,108033
033,Dolores,21,-4.09,108033
033,Dolores,22,-16.79,108033
033,Dolores,23,-7.04,108033
033,Dolores,24,-9.12,108033
033,Dolores,25,-5.21,108033
033,Dolores,26,-10.41,108033
033,Dolores,27,-2.1,108033
033,Dolores,28,-8.96,108033
033,Dolores,29,11.52,108033
033,Dolores,30,7.85,108033
033,Dolores,31,6.41,108033
033,Dolores,32,0.81,108033
033,Dolores,33,13.63,108033
033,Dolores,34,6.87,108033
033,Dolores,35,14.6,108033
033,Dolores,36,21.67,108033
033,Dolores,37,10.28,108033
033,Dolores,38,-2.55,108033
033,Dolores,39,1.05,108033
033,Dolores,40,-3.34,108033
033,Dolores,41,6.95,108033
033,Dolores,42,2.86,108033
033,Dolores,43,13.34,108033
033,Dolores,44,9.67,108033
033,Dolores,45,-1.37,108033
033,Dolores,46,13.84,108033
033,Dolores,47,9.44,108033
